country,countryLabel,language,languageLabel,type,count
http://www.wikidata.org/entity/Q889,Afghanistan,http://www.wikidata.org/entity/Q1321,Spanish,spoken,2
http://www.wikidata.org/entity/Q889,Afghanistan,http://www.wikidata.org/entity/Q9043,Norwegian,spoken,2
http://www.wikidata.org/entity/Q889,Afghanistan,http://www.wikidata.org/entity/Q1412,Finnish,spoken,2
http://www.wikidata.org/entity/Q889,Afghanistan,http://www.wikidata.org/entity/Q33049,Balochi,spoken,2
http://www.wikidata.org/entity/Q889,Afghanistan,http://www.wikidata.org/entity/Q652,Italian,spoken,1
http://www.wikidata.org/entity/Q889,Afghanistan,http://www.wikidata.org/entity/Q9027,Swedish,spoken,1
http://www.wikidata.org/entity/Q889,Afghanistan,http://www.wikidata.org/entity/Q36831,Chagatai,spoken,1
http://www.wikidata.org/entity/Q889,Afghanistan,http://www.wikidata.org/entity/Q7026,Catalan,spoken,1
http://www.wikidata.org/entity/Q889,Afghanistan,http://www.wikidata.org/entity/Q33256,Bartangi,spoken,1
http://www.wikidata.org/entity/Q889,Afghanistan,http://www.wikidata.org/entity/Q33527,Iranian,spoken,1
http://www.wikidata.org/entity/Q889,Afghanistan,http://www.wikidata.org/entity/Q34053,Shughni,spoken,1
http://www.wikidata.org/entity/Q889,Afghanistan,http://www.wikidata.org/entity/Q34186,Yazgulyam,spoken,1
http://www.wikidata.org/entity/Q889,Afghanistan,http://www.wikidata.org/entity/Q34208,Wakhi,spoken,1
http://www.wikidata.org/entity/Q889,Afghanistan,http://www.wikidata.org/entity/Q2562249,Khufi,spoken,1
http://www.wikidata.org/entity/Q889,Afghanistan,http://www.wikidata.org/entity/Q2597566,Rushani,spoken,1
http://www.wikidata.org/entity/Q889,Afghanistan,http://www.wikidata.org/entity/Q9264,Uzbek,spoken,1
http://www.wikidata.org/entity/Q889,Afghanistan,http://www.wikidata.org/entity/Q9056,Czech,spoken,1
http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q8748,Albanian,native,38
http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q256,Turkish,native,5
http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q1860,English,native,4
http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q9129,Greek,native,3
http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q150,French,native,2
http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q652,Italian,native,2
http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q38,Italy,native,1
http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q35961,Katharevousa,native,1
http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q8748,Albanian,spoken,802
http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q652,Italian,spoken,76
http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q1860,English,spoken,75
http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q36510,Modern Greek,spoken,55
http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q150,French,spoken,38
http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q188,German,spoken,23
http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q256,Turkish,spoken,10
http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q9129,Greek,spoken,9
http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q9299,Serbian,spoken,8
http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q7737,Russian,spoken,6
http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q7918,Bulgarian,spoken,5
http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q1321,Spanish,spoken,4
http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q13955,Arabic,spoken,3
http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q7913,Romanian,spoken,2
http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q9301,Serbo-Croatian,spoken,2
http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q9056,Czech,spoken,2
http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q809,Polish,spoken,2
http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q9296,Macedonian,spoken,2
http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q9027,Swedish,spoken,2
http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q5287,Japanese,spoken,1
http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q7411,Dutch,spoken,1
http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q1412,Finnish,spoken,1
http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q7026,Catalan,spoken,1
http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q5146,Portuguese,spoken,1
http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q35497,Ancient Greek,spoken,1
http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q9168,Persian,spoken,1
http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q36730,Ottoman Turkish,spoken,1
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q150,French,native,284
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q13955,Arabic,native,154
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q35853,Kabyle,native,32
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q25448,Berber,native,31
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q56499,Algerian Arabic,native,10
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q652,Italian,native,3
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q1860,English,native,2
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q33274,Shawiya,native,2
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q29919,Egyptian Arabic,native,1
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q1321,Spanish,native,1
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q188,German,native,1
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q8752,Basque,native,1
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q4670066,Tamasheq,native,1
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q7411,Dutch,native,1
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q150,French,spoken,2597
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q13955,Arabic,spoken,2296
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q1860,English,spoken,252
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q35853,Kabyle,spoken,98
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q56499,Algerian Arabic,spoken,50
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q25448,Berber,spoken,43
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q652,Italian,spoken,28
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q1321,Spanish,spoken,27
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q188,German,spoken,22
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q9288,Hebrew,spoken,17
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q33274,Shawiya,spoken,15
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q7737,Russian,spoken,6
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q1450506,Canadian French,spoken,5
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q256,Turkish,spoken,4
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q5146,Portuguese,spoken,3
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q397,Latin,spoken,3
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q7026,Catalan,spoken,3
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q5287,Japanese,spoken,2
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q809,Polish,spoken,2
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q12107,Breton,spoken,2
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q9027,Swedish,spoken,2
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q7850,Chinese,spoken,2
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q14185,Occitan,spoken,2
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q56231,Hassaniya Arabic,spoken,2
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q7411,Dutch,spoken,2
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q164667,Arabian,spoken,1
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q11059,Sanskrit,spoken,1
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q33823,Nepali,spoken,1
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q27968,English studies,spoken,1
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q8785,Armenian,spoken,1
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q9056,Czech,spoken,1
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q6654,Croatian,spoken,1
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q29919,Egyptian Arabic,spoken,1
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q1194795,Maghrebi Arabic,spoken,1
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q9035,Danish,spoken,1
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q9292,Azerbaijani,spoken,1
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q2859328,Bougiote Arabic,spoken,1
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q33111,Corsican,spoken,1
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q8752,Basque,spoken,1
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q9067,Hungarian,spoken,1
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q1412,Finnish,spoken,1
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q35497,Ancient Greek,spoken,1
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q7918,Bulgarian,spoken,1
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q2983090,Kobaïan,spoken,1
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q61053330,Standard Algerian Berber,spoken,1
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q9168,Persian,spoken,1
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q32641,Valencian,spoken,1
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q23828656,Tamazirt,spoken,1
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q4670066,Tamasheq,spoken,1
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q143,Esperanto,spoken,1
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q9176,Korean,spoken,1
http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q1794,Frankfurt,spoken,1
http://www.wikidata.org/entity/Q228,Andorra,http://www.wikidata.org/entity/Q7026,Catalan,native,4
http://www.wikidata.org/entity/Q228,Andorra,http://www.wikidata.org/entity/Q5146,Portuguese,native,2
http://www.wikidata.org/entity/Q228,Andorra,http://www.wikidata.org/entity/Q150,French,native,1
http://www.wikidata.org/entity/Q228,Andorra,http://www.wikidata.org/entity/Q7026,Catalan,spoken,47
http://www.wikidata.org/entity/Q228,Andorra,http://www.wikidata.org/entity/Q1321,Spanish,spoken,26
http://www.wikidata.org/entity/Q228,Andorra,http://www.wikidata.org/entity/Q150,French,spoken,12
http://www.wikidata.org/entity/Q228,Andorra,http://www.wikidata.org/entity/Q1860,English,spoken,11
http://www.wikidata.org/entity/Q228,Andorra,http://www.wikidata.org/entity/Q5146,Portuguese,spoken,2
http://www.wikidata.org/entity/Q228,Andorra,http://www.wikidata.org/entity/Q188,German,spoken,1
http://www.wikidata.org/entity/Q228,Andorra,http://www.wikidata.org/entity/Q7737,Russian,spoken,1
http://www.wikidata.org/entity/Q228,Andorra,http://www.wikidata.org/entity/Q8752,Basque,spoken,1
http://www.wikidata.org/entity/Q916,Angola,http://www.wikidata.org/entity/Q5146,Portuguese,native,187
http://www.wikidata.org/entity/Q916,Angola,http://www.wikidata.org/entity/Q2994901,Angolan Portuguese,native,8
http://www.wikidata.org/entity/Q916,Angola,http://www.wikidata.org/entity/Q33146,Bantu,native,3
http://www.wikidata.org/entity/Q916,Angola,http://www.wikidata.org/entity/Q150,French,native,1
http://www.wikidata.org/entity/Q916,Angola,http://www.wikidata.org/entity/Q750553,Brazilian Portuguese,native,1
http://www.wikidata.org/entity/Q916,Angola,http://www.wikidata.org/entity/Q5146,Portuguese,spoken,885
http://www.wikidata.org/entity/Q916,Angola,http://www.wikidata.org/entity/Q1860,English,spoken,36
http://www.wikidata.org/entity/Q916,Angola,http://www.wikidata.org/entity/Q150,French,spoken,25
http://www.wikidata.org/entity/Q916,Angola,http://www.wikidata.org/entity/Q1321,Spanish,spoken,15
http://www.wikidata.org/entity/Q916,Angola,http://www.wikidata.org/entity/Q188,German,spoken,11
http://www.wikidata.org/entity/Q916,Angola,http://www.wikidata.org/entity/Q2994901,Angolan Portuguese,spoken,6
http://www.wikidata.org/entity/Q916,Angola,http://www.wikidata.org/entity/Q36983,Umbundu,spoken,5
http://www.wikidata.org/entity/Q916,Angola,http://www.wikidata.org/entity/Q9027,Swedish,spoken,4
http://www.wikidata.org/entity/Q916,Angola,http://www.wikidata.org/entity/Q652,Italian,spoken,3
http://www.wikidata.org/entity/Q916,Angola,http://www.wikidata.org/entity/Q7411,Dutch,spoken,2
http://www.wikidata.org/entity/Q916,Angola,http://www.wikidata.org/entity/Q7979,British English,spoken,2
http://www.wikidata.org/entity/Q916,Angola,http://www.wikidata.org/entity/Q35891,Kimbundu,spoken,2
http://www.wikidata.org/entity/Q916,Angola,http://www.wikidata.org/entity/Q1412,Finnish,spoken,2
http://www.wikidata.org/entity/Q916,Angola,http://www.wikidata.org/entity/Q36217,Lingala,spoken,2
http://www.wikidata.org/entity/Q916,Angola,http://www.wikidata.org/entity/Q33702,Kongo,spoken,2
http://www.wikidata.org/entity/Q916,Angola,http://www.wikidata.org/entity/Q7976,American English,spoken,1
http://www.wikidata.org/entity/Q916,Angola,http://www.wikidata.org/entity/Q14196,Afrikaans,spoken,1
http://www.wikidata.org/entity/Q916,Angola,http://www.wikidata.org/entity/Q35963,Cape Verdean Creole,spoken,1
http://www.wikidata.org/entity/Q916,Angola,http://www.wikidata.org/entity/Q9056,Czech,spoken,1
http://www.wikidata.org/entity/Q916,Angola,http://www.wikidata.org/entity/Q35746,Kituba,spoken,1
http://www.wikidata.org/entity/Q916,Angola,http://www.wikidata.org/entity/Q7737,Russian,spoken,1
http://www.wikidata.org/entity/Q916,Angola,http://www.wikidata.org/entity/Q750553,Brazilian Portuguese,spoken,1
http://www.wikidata.org/entity/Q916,Angola,http://www.wikidata.org/entity/Q5984065,Ibinda,spoken,1
http://www.wikidata.org/entity/Q916,Angola,http://www.wikidata.org/entity/Q397,Latin,spoken,1
http://www.wikidata.org/entity/Q781,Antigua and Barbuda,http://www.wikidata.org/entity/Q1860,English,native,2
http://www.wikidata.org/entity/Q781,Antigua and Barbuda,http://www.wikidata.org/entity/Q3244184,Antiguan and Barbudan Creole,native,1
http://www.wikidata.org/entity/Q781,Antigua and Barbuda,http://www.wikidata.org/entity/Q1860,English,spoken,16
http://www.wikidata.org/entity/Q781,Antigua and Barbuda,http://www.wikidata.org/entity/Q36510,Modern Greek,spoken,1
http://www.wikidata.org/entity/Q781,Antigua and Barbuda,http://www.wikidata.org/entity/Q3244184,Antiguan and Barbudan Creole,spoken,1
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q1321,Spanish,native,626
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q85146618,Argentine Spanish,native,31
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q1860,English,native,18
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q652,Italian,native,16
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q509780,Rioplatense Spanish,native,11
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q150,French,native,9
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q256,Turkish,native,3
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q5146,Portuguese,native,3
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q188,German,native,2
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q7026,Catalan,native,2
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q7976,American English,native,2
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q9176,Korean,native,1
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q35876,Guarani,native,1
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q7737,Russian,native,1
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q56649449,Latin American Spanish,native,1
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q7411,Dutch,native,1
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q9067,Hungarian,native,1
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q7913,Romanian,native,1
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q5218,Quechua,native,1
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q33930,Tehuelche,native,1
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q9288,Hebrew,native,1
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q1321,Spanish,spoken,14286
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q1860,English,spoken,577
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q652,Italian,spoken,354
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q150,French,spoken,251
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q85146618,Argentine Spanish,spoken,139
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q188,German,spoken,133
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q5146,Portuguese,spoken,105
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q9288,Hebrew,spoken,98
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q7026,Catalan,spoken,51
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q509780,Rioplatense Spanish,spoken,38
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q9063,Slovene,spoken,29
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q9307,Galician,spoken,19
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q143,Esperanto,spoken,17
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q56649449,Latin American Spanish,spoken,16
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q7737,Russian,spoken,10
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q9027,Swedish,spoken,9
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q809,Polish,spoken,7
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q750553,Brazilian Portuguese,spoken,7
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q5638664,Cordobés Spanish,spoken,6
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q7976,American English,spoken,6
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q36510,Modern Greek,spoken,6
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q7411,Dutch,spoken,5
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q5287,Japanese,spoken,5
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q9056,Czech,spoken,5
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q13955,Arabic,spoken,4
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q9035,Danish,spoken,4
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q8641,Yiddish,spoken,4
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q9043,Norwegian,spoken,3
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q256,Turkish,spoken,3
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q9176,Korean,spoken,3
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q5218,Quechua,spoken,3
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q397,Latin,spoken,3
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q9129,Greek,spoken,3
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q6654,Croatian,spoken,3
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q8752,Basque,spoken,3
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q8785,Armenian,spoken,2
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q7979,British English,spoken,2
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q9309,Welsh,spoken,2
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q9058,Slovak,spoken,2
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q1568,Hindi,spoken,2
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q29507,Asturian,spoken,2
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q36986,Volapük,spoken,2
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q9083,Lithuanian,spoken,2
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q1401612,Lunfardo,spoken,2
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q42365,Old English,spoken,1
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q56593,Levantine Arabic,spoken,1
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q294,Icelandic,spoken,1
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q8765,Aragonese,spoken,1
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q44676,Canadian English,spoken,1
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q7850,Chinese,spoken,1
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q6510834,Lebanese,spoken,1
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q1247932,Ecclesiastical Latin,spoken,1
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q56482,Shan,spoken,1
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q9142,Irish,spoken,1
http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q616620,Mexican Spanish,spoken,1
